time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
10662174,-0.02,10662786,-0.02,10663047,-0.03,10663224,2.38,10663476,-0.33,10663653,11.64,10663833,13.69,10664178,7.30,10671405,101439,10706157,-10.73,10743077,101447,10778076,55.585689,10778132,38.081971,10778171,109.40,10778211,0.02,10778253,0.00,10778279
10797824,-0.09,10797917,-0.02,10797951,-0.01,10797978,2.58,10798004,-0.26,10798031,11.46,10798059,13.78,10798096,7.30,10803562,101445,10839303,-10.15,10874268,101449,10908078,55.585689,10908134,38.081971,10908173,109.40,10908213,0.02,10908255,0.00,10908281
10952746,-0.09,10953442,-0.04,10953619,0.01,10953796,2.56,10954055,-0.26,10954232,11.81,10954490,14.11,10954752,7.30,10962416,101441,10996157,-9.99,11033018,101449,11068080,55.585689,11068133,38.081971,11068171,109.40,11068212,0.05,11068253,0.00,11068279
11087814,-0.12,11087908,-0.08,11087942,0.01,11087968,2.49,11087995,-0.52,11088022,11.69,11088050,13.66,11088087,7.30,11093562,101445,11129269,-9.65,11166980,101445,11200078,55.585689,11200135,38.081971,11200173,109.40,11200213,0.01,11200255,0.00,11200281
11233895,-0.01,11234588,-0.06,11234765,-0.01,11235022,2.75,11235199,-0.44,11235376,12.00,11235634,14.31,11235894,7.30,11243475,101439,11278157,-10.65,11312269,101449,11348752,55.585689,11349112,38.081970,11349449,109.40,11349711,0.05,11350057,0.00,11350233
11381363,0.03,11381457,-0.03,11381483,-0.03,11381510,2.75,11381537,-0.44,11381563,11.50,11381592,13.81,11381628,7.30,11387560,101451,11423150,-10.32,11460947,101450,11495078,55.585689,11495135,38.081970,11495173,109.40,11495213,0.05,11495255,0.00,11495281
11526985,-0.04,11527675,-0.03,11527852,-0.02,11528110,2.79,11528288,-0.68,11528465,12.10,11528723,14.20,11528990,7.30,11536475,101443,11571157,-10.48,11605268,101447,11640784,55.585689,11641144,38.081970,11641482,109.40,11641748,0.05,11642096,0.00,11642272
11682426,-0.13,11682519,-0.02,11682546,0.00,11682572,2.70,11682598,-0.13,11682625,11.79,11682653,14.36,11682690,7.30,11688562,101454,11724244,-10.65,11761956,101448,11796078,55.585688,11796135,38.081970,11796173,109.40,11796214,0.05,11796255,0.00,11796281
11829537,-0.10,11830230,-0.02,11830407,0.02,11830584,2.28,11830836,-1.36,11831018,13.70,11831276,14.62,11831536,7.30,11838417,101450,11873157,-10.40,11907268,101450,11942753,55.585688,11943112,38.081970,11943450,109.40,11943712,0.03,11944058,0.00,11944235
11976817,-0.07,11976910,-0.06,11976944,0.00,11976970,2.58,11976997,-0.51,11977023,11.94,11977052,14.01,11977088,7.30,11982560,101447,12016149,-10.32,12053993,101447,12089078,55.585688,12089135,38.081970,12089173,109.40,12089213,0.03,12089255,0.00,12089281
